TICKER,YEAR,CALENDAR_YEAR,PERIOD,CASH_AND_EQUIVALENTS,SHORT_TERM_INVESTMENTS,CASH_AND_SHORT_TERM_INVESTMENTS,NET_RECEIVABLES,INVENTORY,OTHER_CURRENT_ASSETS,TOTAL_CURRENT_ASSETS,PROPERTY_PLANT_EQUIPMENTNET,GOODWILL,INTANGIBLE_ASSETS,GOOD_WILL_AND_INTANGIBLE_ASSETS,LONG_TERM_INVESTMENTS,TAX_ASSETS,OTHER_NON_CURRENT_ASSETS,TOTAL_NON_CURRENT_ASSETS,OTHER_ASSETS,TOTAL_ASSETS,ACCOUNTS_PAYABLES,SHORT_TERM_DEBT,TAX_PAYABLES,DEFERRED_REVENUE,OTHER_CURRENT_LIABILITIES,TOTAL_CURRENT_LIABILITIES,LONG_TERM_DEBT,DEFERRED_REVENUE_NONCURRENT,DEFERRED_TAX_LIABILITIES_NONCURRENT,OTHER_NONCURRENT_LIABILITIES,TOTAL_NONCURRENT_LIABILITIES,OTHER_LIABILITIES,CAPITAL_LEASE_OBLIGATIONS,TOTAL_LIABILITIES,PREFERRED_STOCK,COMMON_STOCK,RETAINED_EARNINGS,ACCUMULATED_OTHER_COMPREHENSIVE_INCOME,OTHER_TOTAL_STOCKHOLDERS_EQUITY,TOTAL_STOCKHOLDERS_EQUITY,TOTAL_EQUITY,TOTAL_LIABILITIES_AND_STOCKHOLDERS_EQUITY,MINORITY_INTEREST,TOTAL_LIABILITIES_AND_TOTAL_EQUITY,TOTAL_INVESTMENTS,TOTAL_DEBT,NET_DEBT
PG,2012,2012,FY,4436000000,0,4436000000,6068000000,6721000000,4685000000,21910000000,20377000000,53773000000,30988000000,84761000000,0,0,5196000000,110334000000,0,132244000000,7920000000,8682000000,0,0,8305000000,24907000000,21051000000,0,10132000000,12119000000,43302000000,0,45000000,68209000000,1195000000,4008000000,75349000000,-9333000000,-7780000000,63439000000,63439000000,131648000000,0,131648000000,0,29733000000,25297000000
PG,2011,2011,FY,2768000000,0,2768000000,6275000000,7379000000,5548000000,21970000000,21293000000,57562000000,32620000000,90182000000,0,0,4909000000,116384000000,0,138354000000,8022000000,9981000000,0,0,9290000000,27293000000,22033000000,0,11070000000,9957000000,43060000000,0,0,70353000000,1234000000,4008000000,70682000000,-2054000000,-6230000000,67640000000,67640000000,137993000000,0,137993000000,0,32014000000,29246000000
PG,2010,2010,FY,2879000000,0,2879000000,5335000000,6384000000,4184000000,18782000000,19244000000,54012000000,31636000000,85648000000,0,0,4498000000,109390000000,0,128172000000,7251000000,8472000000,0,0,8559000000,24282000000,21360000000,0,10902000000,10189000000,42451000000,0,0,66733000000,1277000000,4008000000,64614000000,-7822000000,-962000000,61115000000,61115000000,127848000000,0,127848000000,0,29832000000,26953000000
PG,2009,2009,FY,4781000000,0,4781000000,5836000000,6880000000,4408000000,21905000000,19462000000,56512000000,32606000000,89118000000,0,0,4348000000,112928000000,0,134833000000,5980000000,16320000000,0,0,8601000000,30901000000,20652000000,0,10752000000,9429000000,40833000000,0,0,71734000000,1324000000,4007000000,57309000000,-3358000000,3817000000,63099000000,63099000000,134833000000,0,134833000000,0,36972000000,32191000000
PG,2008,2008,FY,3313000000,228000000,3541000000,6761000000,8416000000,5797000000,24515000000,20640000000,59767000000,34233000000,94000000000,0,0,4837000000,119477000000,0,143992000000,6775000000,13084000000,0,0,11099000000,30958000000,23581000000,0,11805000000,8154000000,43540000000,0,0,74498000000,1366000000,4002000000,48986000000,3746000000,11394000000,69494000000,69494000000,143992000000,0,143992000000,0,36665000000,33352000000
PG,2007,2007,FY,5354000000,202000000,5556000000,6629000000,6819000000,5027000000,24031000000,19540000000,56552000000,33626000000,90178000000,0,0,4265000000,113983000000,0,138014000000,5710000000,12039000000,0,0,12968000000,30717000000,23375000000,0,12015000000,5147000000,40537000000,0,0,71254000000,1406000000,0,41797000000,617000000,22940000000,66760000000,66760000000,138014000000,0,138014000000,0,35414000000,30060000000
PG,2006,2006,FY,6693000000,1133000000,7826000000,5725000000,6291000000,4487000000,24329000000,18770000000,55306000000,33721000000,89027000000,0,0,3569000000,111366000000,0,135695000000,4910000000,2128000000,0,0,12947000000,19985000000,35976000000,0,12354000000,4472000000,52802000000,0,0,72787000000,1451000000,3976000000,35666000000,-518000000,22333000000,62908000000,62908000000,135695000000,0,135695000000,0,38104000000,31411000000
PG,2005,2005,FY,6389000000,1744000000,8133000000,4185000000,5006000000,3005000000,20329000000,14332000000,0,24163000000,24163000000,0,0,2703000000,41198000000,0,61527000000,3802000000,11441000000,0,0,9796000000,25039000000,12887000000,0,2894000000,3230000000,19011000000,0,0,44050000000,1483000000,2473000000,13204000000,-1566000000,1883000000,17477000000,17477000000,61527000000,0,61527000000,0,24328000000,17939000000
PG,2004,2004,FY,5469000000,423000000,5892000000,4062000000,4400000000,2761000000,17115000000,14108000000,0,23900000000,23900000000,0,0,1925000000,39933000000,0,57048000000,3617000000,8287000000,0,0,10243000000,22147000000,12554000000,0,2261000000,2808000000,17623000000,0,0,39770000000,1526000000,2544000000,13611000000,-11196000000,10793000000,17278000000,17278000000,57048000000,0,57048000000,0,20841000000,15372000000
PG,2003,2003,FY,5912000000,300000000,6212000000,3038000000,3640000000,2330000000,15220000000,13104000000,0,13507000000,13507000000,0,0,1875000000,28486000000,0,43706000000,2795000000,2172000000,0,0,7391000000,12358000000,11475000000,0,1396000000,2291000000,15162000000,0,0,27520000000,1580000000,1297000000,13692000000,-10438000000,10055000000,16186000000,16186000000,43706000000,0,43706000000,0,13647000000,7735000000
