TICKER,YEAR,CALENDAR_YEAR,PERIOD,REVENUE,COST_OF_REVENUE,GROSS_PROFIT,GROSS_PROFIT_RATIO,RESEARCH_AND_DEVELOPMENT_EXPENSES,GENERAL_AND_ADMINISTRATIVE_EXPENSES,SELLING_AND_MARKETING_EXPENSES,SELLING_GENERAL_AND_ADMINISTRATIVE_EXPENSES,OTHER_EXPENSES,OPERATING_EXPENSES,COST_AND_EXPENSES,INTEREST_INCOME,INTEREST_EXPENSE,DEPRECIATION_AND_AMORTIZATION,EBITDA_EARNINGS_BEFORE_INTEREST_TAX_DEPRECATION_AND_AMORITZATION,EBITDA_RATIO,OPERATING_INCOME,OPERATING_INCOME_RATIO,OTHER_INCOME_EXPENSES,INCOME_BEFORE_TAX,INCOME_BEFORE_TAX_RATIO,INCOME_TAX_EXPENSE,NET_INCOME,NET_INCOME_RATIO,EPS_EARNINGS_PER_SHARE,EPS_EARNINGS_PER_SHARE_DILUTED,WEIGHTED_AVERAGE_SHARES_OUTSTANDING,WEIGHTED_AVERAGE_SHARES_OUTSTANDING_DILUTED
KO,2012,2012,FY,48017000000,19053000000,28964000000,0.6032030322594081,0,259000000,12247000000,12506000000,0,18185000000,36791000000,471000000,397000000,1982000000,14121000000,0.29408334548180853,10779000000,0.22448299560572296,1030000000,11809000000,0.24593373180331965,2723000000,9019000000,0.18782931045254805,2.0,1.97,4504000000,4584000000
KO,2011,2011,FY,46542000000,18216000000,28326000000,0.6086115766404537,0,0,0,17440000000,732000000,18172000000,36388000000,483000000,417000000,1954000000,13748000000,0.2953891109105754,10154000000,0.21816853594602725,1285000000,11439000000,0.24577800696145416,2805000000,8572000000,0.1841777319410425,1.893946,1.845,4526000000,4646000000
KO,2010,2010,FY,35119000000,12693000000,22426000000,0.6385717133175773,0,0,0,13158000000,819000000,13977000000,26670000000,317000000,733000000,1443000000,16369000000,0.4661009709843674,8449000000,0.24058202112816424,5794000000,14243000000,0.40556393974771493,2384000000,11809000000,0.3362567271277656,2.56,2.53,4616000000,4666000000
KO,2009,2009,FY,30990000000,11088000000,19902000000,0.6422071636011617,0,0,0,11358000000,313000000,11671000000,22759000000,249000000,355000000,1236000000,10455000000,0.33736689254598257,8231000000,0.2656018070345273,715000000,8946000000,0.28867376573088094,2040000000,6824000000,0.2202000645369474,1.481546,1.465,4628000000,4658000000
KO,2008,2008,FY,31944000000,11374000000,20570000000,0.6439393939393939,0,0,0,11774000000,350000000,12124000000,23498000000,333000000,438000000,1228000000,9105000000,0.28503005259203607,8446000000,0.26440020035061357,-1007000000,7439000000,0.23287628349611822,1632000000,5807000000,0.18178687703481092,1.254995,1.245,4632000000,4672000000
KO,2007,2007,FY,28857000000,10406000000,18451000000,0.6393942544270022,0,0,0,11199000000,0,11199000000,21605000000,0,0,1163000000,9036000000,0.3131302630211041,7252000000,0.25130817479294454,621000000,7873000000,0.2728280833073431,1892000000,5981000000,0.20726340229407075,1.295,1.285,4626000000,4662000000
KO,2006,2006,FY,24088000000,8164000000,15924000000,0.6610760544669545,0,0,0,9616000000,0,9616000000,17780000000,0,0,938000000,7516000000,0.312022583859183,6308000000,0.26187313184988376,270000000,6578000000,0.2730820325473265,1498000000,5080000000,0.2108933909000332,1.08,1.08,4696000000,4700000000
KO,2005,2005,FY,23104000000,8195000000,14909000000,0.645299515235457,0,0,0,8824000000,0,8824000000,17019000000,0,0,932000000,7622000000,0.32989958448753465,6085000000,0.26337430747922436,605000000,6690000000,0.2895602493074792,1818000000,4872000000,0.21087257617728533,1.02,1.02,4784000000,4786000000
KO,2004,2004,FY,21962000000,7638000000,14324000000,0.6522174665331026,0,0,0,8626000000,0,8626000000,16264000000,0,0,893000000,7115000000,0.32396867316273564,5698000000,0.25944813769237773,524000000,6222000000,0.28330753119023766,1375000000,4847000000,0.22069938985520443,1.0,1.0,4852000000,4858000000
KO,2003,2003,FY,21044000000,7762000000,13282000000,0.6311537730469492,0,0,0,8061000000,0,8061000000,15823000000,0,0,850000000,6345000000,0.3015111195590192,5221000000,0.248099220680479,274000000,5495000000,0.26111955901919787,1148000000,4347000000,0.20656719254894507,0.885,0.885,4918000000,4924000000
